depnum,dep,Code,name,AbsExp,Exprimes,PourcentageExpIns,PourcentageExpVot,Code1,Candidat1,Voix1,Pourcentage1,Code2,Candidat2,Voix2,Pourcentage2,Code3,Candidat3,Voix3,Pourcentage3,RNExp,LREMExp,LRExp,EEVExp,FIExp,PSExp
33,Gironde,33309,Ordonnac,47.9,199.0,51.0,98.0,5,Rassemblement National,96.0,48.2,11,Renaissance,26.0,13.1,27,Parti socialiste - Place Publique,25.0,12.6,3.5,13.1,4.5,3.0,4.0,12.6,
33,Gironde,33310,Origne,45.1,83.0,51.2,93.3,5,Rassemblement National,22.0,26.5,27,Parti socialiste - Place Publique,11.0,13.3,4,La France insoumise,10.0,12.0,7.2,6.0,7.2,3.6,12.0,13.3,
33,Gironde,33311,Paillet,42.9,486.0,56.2,98.4,5,Rassemblement National,141.0,29.0,4,La France insoumise,75.0,15.4,27,Parti socialiste - Place Publique,64.0,13.2,3.9,12.3,4.9,6.2,15.4,13.2,
33,Gironde,33312,Parempuyre,46.1,3891.0,52.8,98.1,5,Rassemblement National,1426.0,36.6,27,Parti socialiste - Place Publique,633.0,16.3,11,Renaissance,485.0,12.5,4.8,12.5,5.2,5.4,6.4,16.3,
33,Gironde,33314,Pauillac,52.4,1413.0,46.2,97.0,5,Rassemblement National,679.0,48.1,11,Renaissance,157.0,11.1,27,Parti socialiste - Place Publique,129.0,9.1,5.4,11.1,5.0,1.9,6.4,9.1,
33,Gironde,33316,Pellegrue,45.6,387.0,52.7,97.0,5,Rassemblement National,164.0,42.4,11,Renaissance,39.0,10.1,27,Parti socialiste - Place Publique,32.0,8.3,7.0,10.1,7.5,2.8,3.6,8.3,
33,Gironde,33317,Périssac,47.2,468.0,50.8,96.1,5,Rassemblement National,225.0,48.1,27,Parti socialiste - Place Publique,67.0,14.3,11,Renaissance,62.0,13.2,2.8,13.2,5.3,3.8,2.4,14.3,
33,Gironde,33318,Pessac,46.1,23215.0,52.9,98.2,27,Parti socialiste - Place Publique,4944.0,21.3,5,Rassemblement National,4314.0,18.6,11,Renaissance,4069.0,17.5,4.4,17.5,6.6,8.4,10.8,21.3,
33,Gironde,33319,Pessac-sur-Dord.,37.9,200.0,59.7,96.2,5,Rassemblement National,88.0,44.0,11,Renaissance,26.0,13.0,27,Parti socialiste - Place Publique,21.0,10.5,5.0,13.0,1.5,6.5,5.0,10.5,
33,Gironde,33320,Petit-Palais-et-Corn.,45.7,296.0,52.0,95.8,5,Rassemblement National,168.0,56.8,11,Renaissance,21.0,7.1,27,Parti socialiste - Place Publique,21.0,7.1,4.1,7.1,5.7,1.0,4.4,7.1,
33,Gironde,33321,Peujard,46.4,858.0,52.2,97.3,5,Rassemblement National,397.0,46.3,27,Parti socialiste - Place Publique,99.0,11.5,11,Renaissance,83.0,9.7,4.1,9.7,3.4,3.0,8.0,11.5,
33,Gironde,33324,Pineuilh,42.6,1753.0,55.7,97.1,5,Rassemblement National,750.0,42.8,11,Renaissance,246.0,14.0,27,Parti socialiste - Place Publique,186.0,10.6,7.2,14.0,5.2,2.9,5.8,10.6,
33,Gironde,33325,Plassac,33.0,451.0,65.4,97.6,5,Rassemblement National,130.0,28.8,27,Parti socialiste - Place Publique,99.0,22.0,11,Renaissance,69.0,15.3,4.7,15.3,6.2,3.5,5.3,22.0,
33,Gironde,33326,Pleine-Selve,45.8,96.0,50.5,93.2,5,Rassemblement National,47.0,49.0,11,Renaissance,14.0,14.6,50,Résistons,10.0,10.4,7.3,14.6,6.2,2.1,1.0,4.2,
33,Gironde,33327,Podensac,48.4,1094.0,50.3,97.5,5,Rassemblement National,389.0,35.6,27,Parti socialiste - Place Publique,147.0,13.4,11,Renaissance,142.0,13.0,4.7,13.0,4.4,3.7,9.8,13.4,
33,Gironde,33328,Pomerol,49.3,233.0,48.8,96.3,5,Rassemblement National,81.0,34.8,27,Parti socialiste - Place Publique,37.0,15.9,11,Renaissance,31.0,13.3,6.4,13.3,8.6,2.6,5.6,15.9,
33,Gironde,33329,Pompéjac,37.4,126.0,59.7,95.5,5,Rassemblement National,44.0,34.9,27,Parti socialiste - Place Publique,16.0,12.7,18,Les Républicains,12.0,9.5,4.0,7.9,9.5,6.3,7.9,12.7,
33,Gironde,33330,Pompignac,40.7,1577.0,58.1,98.0,5,Rassemblement National,454.0,28.8,11,Renaissance,276.0,17.5,27,Parti socialiste - Place Publique,266.0,16.9,3.6,17.5,8.8,6.2,6.7,16.9,
33,Gironde,33331,Pondaurat,38.4,214.0,59.6,96.8,5,Rassemblement National,62.0,29.0,27,Parti socialiste - Place Publique,26.0,12.1,11,Renaissance,22.0,10.3,8.4,10.3,6.1,3.7,9.8,12.1,
33,Gironde,33332,Porchères,38.0,402.0,59.2,95.5,5,Rassemblement National,190.0,47.3,27,Parti socialiste - Place Publique,39.0,9.7,11,Renaissance,34.0,8.5,5.5,8.5,5.5,4.5,5.2,9.7,
33,Gironde,33008,Porte-de-Benauge,38.3,227.0,59.1,95.8,5,Rassemblement National,73.0,32.2,11,Renaissance,42.0,18.5,50,Résistons,27.0,11.9,4.8,18.5,7.5,4.0,4.8,7.9,
33,Gironde,33334,Portets,46.2,1111.0,52.7,98.0,5,Rassemblement National,392.0,35.3,27,Parti socialiste - Place Publique,167.0,15.0,11,Renaissance,155.0,14.0,5.9,14.0,5.1,4.8,7.5,15.0,
33,Gironde,33336,Préchac,41.3,469.0,56.5,96.3,5,Rassemblement National,140.0,29.9,50,Résistons,65.0,13.9,27,Parti socialiste - Place Publique,58.0,12.4,4.7,11.7,4.5,4.3,8.3,12.4,
33,Gironde,33337,Preignac,45.7,798.0,52.7,97.0,5,Rassemblement National,286.0,35.8,27,Parti socialiste - Place Publique,120.0,15.0,11,Renaissance,107.0,13.4,6.5,13.4,4.6,3.5,5.6,15.0,
33,Gironde,33339,Prignac-et-Marc.,43.1,575.0,55.5,97.5,5,Rassemblement National,205.0,35.7,27,Parti socialiste - Place Publique,84.0,14.6,11,Renaissance,64.0,11.1,5.0,11.1,3.5,4.3,10.1,14.6,
33,Gironde,33341,Pugnac,42.6,910.0,55.7,97.1,5,Rassemblement National,471.0,51.8,11,Renaissance,86.0,9.5,27,Parti socialiste - Place Publique,79.0,8.7,5.3,9.5,3.8,2.4,3.5,8.7,
33,Gironde,33342,Puisseguin,40.8,372.0,57.8,97.6,5,Rassemblement National,127.0,34.1,11,Renaissance,68.0,18.3,27,Parti socialiste - Place Publique,45.0,12.1,5.6,18.3,9.4,4.3,2.7,12.1,
33,Gironde,33344,Pujols,34.3,283.0,63.0,95.9,5,Rassemblement National,121.0,42.8,11,Renaissance,41.0,14.5,27,Parti socialiste - Place Publique,39.0,13.8,4.2,14.5,4.2,3.5,3.9,13.8,
33,Gironde,33343,Pujols-sur-Ciron,38.8,408.0,60.3,98.6,5,Rassemblement National,178.0,43.6,27,Parti socialiste - Place Publique,61.0,15.0,11,Renaissance,39.0,9.6,1.5,9.6,5.6,7.8,3.2,15.0,
33,Gironde,33346,Puybarban,40.8,174.0,56.9,96.1,5,Rassemblement National,78.0,44.8,27,Parti socialiste - Place Publique,19.0,10.9,18,Les Républicains,18.0,10.3,6.9,7.5,10.3,3.4,4.6,10.9,
33,Gironde,33347,Puynormand,40.5,158.0,57.7,96.9,5,Rassemblement National,80.0,50.6,11,Renaissance,21.0,13.3,27,Parti socialiste - Place Publique,17.0,10.8,5.1,13.3,3.2,1.3,2.5,10.8,
33,Gironde,33348,Queyrac,44.9,632.0,53.7,97.4,5,Rassemblement National,293.0,46.4,27,Parti socialiste - Place Publique,75.0,11.9,11,Renaissance,72.0,11.4,7.8,11.4,4.4,1.1,4.1,11.9,
33,Gironde,33349,Quinsac,39.3,973.0,59.3,97.8,5,Rassemblement National,199.0,20.5,27,Parti socialiste - Place Publique,190.0,19.5,11,Renaissance,179.0,18.4,4.7,18.4,8.0,9.6,7.5,19.5,
33,Gironde,33350,Rauzan,44.0,514.0,53.8,96.1,5,Rassemblement National,187.0,36.4,27,Parti socialiste - Place Publique,69.0,13.4,11,Renaissance,52.0,10.1,6.8,10.1,4.7,3.3,8.8,13.4,
33,Gironde,33351,Reignac,55.0,550.0,43.5,96.7,5,Rassemblement National,295.0,53.6,11,Renaissance,59.0,10.7,27,Parti socialiste - Place Publique,44.0,8.0,3.3,10.7,2.9,2.5,3.5,8.0,
33,Gironde,33353,Rimons,42.8,92.0,55.4,96.8,5,Rassemblement National,35.0,38.0,27,Parti socialiste - Place Publique,12.0,13.0,50,Résistons,10.0,10.9,7.6,8.7,6.5,1.1,3.3,13.0,
33,Gironde,33354,Riocaud,33.3,96.0,65.3,98.0,5,Rassemblement National,36.0,37.5,11,Renaissance,16.0,16.7,27,Parti socialiste - Place Publique,11.0,11.5,5.2,16.7,2.1,6.2,5.2,11.5,
33,Gironde,33355,Rions,42.6,667.0,56.5,98.4,5,Rassemblement National,210.0,31.5,11,Renaissance,108.0,16.2,27,Parti socialiste - Place Publique,89.0,13.3,4.0,16.2,2.5,6.7,9.9,13.3,
33,Gironde,33357,Roaillan,41.3,763.0,56.9,97.1,5,Rassemblement National,237.0,31.1,27,Parti socialiste - Place Publique,127.0,16.6,11,Renaissance,106.0,13.9,5.0,13.9,7.1,3.5,6.8,16.6,
33,Gironde,33358,Romagne,40.1,188.0,57.1,95.4,5,Rassemblement National,68.0,36.2,27,Parti socialiste - Place Publique,34.0,18.1,11,Renaissance,21.0,11.2,3.7,11.2,4.3,4.8,9.0,18.1,
33,Gironde,33359,Roquebrune,43.4,113.0,55.1,97.4,5,Rassemblement National,49.0,43.4,27,Parti socialiste - Place Publique,13.0,11.5,50,Résistons,10.0,8.8,4.4,6.2,8.0,4.4,5.3,11.5,
33,Gironde,33361,Ruch,40.3,244.0,56.5,94.6,5,Rassemblement National,94.0,38.5,11,Renaissance,36.0,14.8,27,Parti socialiste - Place Publique,26.0,10.7,8.2,14.8,5.7,4.5,4.1,10.7,
33,Gironde,33362,Sablons,45.9,524.0,52.1,96.3,5,Rassemblement National,289.0,55.2,27,Parti socialiste - Place Publique,42.0,8.0,50,Résistons,42.0,8.0,3.8,6.9,5.0,2.1,4.0,8.0,
33,Gironde,33363,Sadirac,44.7,1949.0,54.1,97.8,5,Rassemblement National,610.0,31.3,27,Parti socialiste - Place Publique,331.0,17.0,11,Renaissance,255.0,13.1,4.9,13.1,5.1,7.7,6.9,17.0,
33,Gironde,33364,Saillans,41.6,168.0,56.8,97.1,5,Rassemblement National,61.0,36.3,18,Les Républicains,24.0,14.3,27,Parti socialiste - Place Publique,20.0,11.9,4.2,10.7,14.3,4.2,4.2,11.9,
33,Gironde,33367,Saint-André-du-Bois,41.3,176.0,55.5,94.6,5,Rassemblement National,60.0,34.1,11,Renaissance,25.0,14.2,27,Parti socialiste - Place Publique,22.0,12.5,4.0,14.2,7.4,1.1,5.7,12.5,
33,Gironde,33370,Saint-Androny,38.7,251.0,61.1,99.6,5,Rassemblement National,124.0,49.4,27,Parti socialiste - Place Publique,33.0,13.1,11,Renaissance,20.0,8.0,3.2,8.0,3.2,3.2,5.2,13.1,
33,Gironde,33374,Saint-Aubin-de-Bl.,43.5,325.0,53.7,95.0,5,Rassemblement National,171.0,52.6,27,Parti socialiste - Place Publique,36.0,11.1,11,Renaissance,31.0,9.5,4.0,9.5,3.4,0.6,3.7,11.1,
33,Gironde,33381,Saint-Caprais-de-B.,45.8,1394.0,53.3,98.2,5,Rassemblement National,458.0,32.9,27,Parti socialiste - Place Publique,240.0,17.2,11,Renaissance,161.0,11.5,4.4,11.5,5.7,6.1,7.4,17.2,
33,Gironde,33388,Saint-Ciers-de-Can.,53.0,279.0,42.9,91.2,5,Rassemblement National,120.0,43.0,27,Parti socialiste - Place Publique,36.0,12.9,11,Renaissance,30.0,10.8,3.9,10.8,6.5,4.7,6.5,12.9,
33,Gironde,33389,Saint-Ciers-sur-Gir.,48.7,1170.0,49.5,96.4,5,Rassemblement National,534.0,45.6,11,Renaissance,133.0,11.4,27,Parti socialiste - Place Publique,110.0,9.4,4.2,11.4,5.8,3.0,3.8,9.4,
33,Gironde,33405,Saint-Genès-de-Bl.,30.7,240.0,67.6,97.6,5,Rassemblement National,76.0,31.7,27,Parti socialiste - Place Publique,42.0,17.5,11,Renaissance,37.0,15.4,5.0,15.4,5.8,3.8,4.2,17.5,
33,Gironde,33408,Saint-Genès-de-L.,31.4,211.0,67.6,98.6,5,Rassemblement National,57.0,27.0,27,Parti socialiste - Place Publique,37.0,17.5,11,Renaissance,31.0,14.7,4.7,14.7,9.0,10.4,6.2,17.5,
33,Gironde,33409,Saint-Genis-du-Bois,36.1,45.0,62.5,97.8,5,Rassemblement National,15.0,33.3,18,Les Républicains,10.0,22.2,27,Parti socialiste - Place Publique,7.0,15.6,2.2,8.9,22.2,2.2,6.7,15.6,
33,Gironde,33411,Saint-Germain-de-G.,33.6,73.0,62.9,94.8,5,Rassemblement National,38.0,52.1,27,Parti socialiste - Place Publique,7.0,9.6,6,Les Écologistes-EELV,5.0,6.8,5.5,5.5,4.1,6.8,2.7,9.6,
33,Gironde,33422,Saint-Jean-d'Illac,45.4,3685.0,53.4,97.7,5,Rassemblement National,1165.0,31.6,11,Renaissance,649.0,17.6,27,Parti socialiste - Place Publique,557.0,15.1,5.3,17.6,7.4,6.7,5.1,15.1,
33,Gironde,33427,Saint-Laurent-du-B.,38.9,125.0,57.9,94.7,5,Rassemblement National,45.0,36.0,27,Parti socialiste - Place Publique,14.0,11.2,11,Renaissance,13.0,10.4,3.2,10.4,8.0,6.4,3.2,11.2,
33,Gironde,33428,Saint-Laurent-du-P.,36.5,39.0,61.9,97.5,5,Rassemblement National,14.0,35.9,3,Reconquête et CNIP,7.0,17.9,18,Les Républicains,4.0,10.3,17.9,7.7,10.3,5.1,2.6,0.0,
33,Gironde,33424,Saint-Laurent-M.,46.6,1906.0,51.6,96.7,5,Rassemblement National,878.0,46.1,27,Parti socialiste - Place Publique,230.0,12.1,11,Renaissance,194.0,10.2,4.9,10.2,5.8,2.7,5.4,12.1,
33,Gironde,33429,Saint-Léger-de-B.,47.0,127.0,50.6,95.5,5,Rassemblement National,58.0,45.7,27,Parti socialiste - Place Publique,17.0,13.4,4,La France insoumise,10.0,7.9,3.1,7.1,2.4,1.6,7.9,13.4,
33,Gironde,33431,Saint-Léon,42.6,156.0,55.3,96.3,5,Rassemblement National,65.0,41.7,27,Parti socialiste - Place Publique,23.0,14.7,11,Renaissance,14.0,9.0,3.8,9.0,4.5,3.8,5.1,14.7,
33,Gironde,33435,Saint-Macaire,46.8,773.0,52.2,98.1,5,Rassemblement National,174.0,22.5,27,Parti socialiste - Place Publique,136.0,17.6,4,La France insoumise,91.0,11.8,9.3,10.7,4.5,10.0,11.8,17.6,
33,Gironde,33436,Saint-Magne,47.2,451.0,50.8,96.2,5,Rassemblement National,198.0,43.9,27,Parti socialiste - Place Publique,60.0,13.3,11,Renaissance,46.0,10.2,3.8,10.2,4.4,3.3,5.1,13.3,
33,Gironde,33438,Saint-Maixant,44.4,798.0,53.6,96.3,5,Rassemblement National,311.0,39.0,27,Parti socialiste - Place Publique,105.0,13.2,11,Renaissance,86.0,10.8,5.6,10.8,3.4,4.4,9.4,13.2,
33,Gironde,33440,Saint-Martial,40.3,102.0,54.8,91.9,5,Rassemblement National,34.0,33.3,11,Renaissance,16.0,15.7,27,Parti socialiste - Place Publique,12.0,11.8,2.0,15.7,2.0,10.8,3.9,11.8,
33,Gironde,33444,Saint-Martin-de-S.,44.6,217.0,53.7,96.9,5,Rassemblement National,85.0,39.2,11,Renaissance,33.0,15.2,27,Parti socialiste - Place Publique,28.0,12.9,4.1,15.2,6.5,5.1,7.8,12.9,
33,Gironde,33441,Saint-Martin-Lac.,38.2,483.0,59.9,97.0,5,Rassemblement National,192.0,39.8,11,Renaissance,66.0,13.7,27,Parti socialiste - Place Publique,64.0,13.3,5.0,13.7,6.0,3.1,5.8,13.3,
33,Gironde,33452,Saint-Michel-de-R.,43.0,321.0,55.2,97.0,5,Rassemblement National,105.0,32.7,27,Parti socialiste - Place Publique,45.0,14.0,11,Renaissance,37.0,11.5,8.7,11.5,5.6,5.0,6.5,14.0,
33,Gironde,33454,Saint-Morillon,40.7,801.0,57.0,96.2,5,Rassemblement National,249.0,31.1,27,Parti socialiste - Place Publique,140.0,17.5,11,Renaissance,105.0,13.1,4.9,13.1,7.6,7.2,6.1,17.5,
33,Gironde,33456,Saint-Palais,43.2,232.0,53.3,93.9,5,Rassemblement National,90.0,38.8,11,Renaissance,32.0,13.8,50,Résistons,21.0,9.1,5.2,13.8,6.0,4.7,8.2,6.5,
33,Gironde,33458,Saint-Paul,41.0,435.0,56.6,96.0,5,Rassemblement National,185.0,42.5,11,Renaissance,58.0,13.3,27,Parti socialiste - Place Publique,46.0,10.6,7.6,13.3,6.0,3.0,3.9,10.6,
33,Gironde,33463,Saint-Pierre-d'A.,44.0,560.0,53.7,96.1,5,Rassemblement National,179.0,32.0,27,Parti socialiste - Place Publique,84.0,15.0,33,Parti communiste français,66.0,11.8,5.4,9.5,3.6,4.3,7.0,15.0,
33,Gironde,33464,Saint-Pierre-de-Bat,47.5,144.0,51.8,98.6,5,Rassemblement National,39.0,27.1,27,Parti socialiste - Place Publique,29.0,20.1,11,Renaissance,22.0,15.3,1.4,15.3,9.0,6.9,6.9,20.1,
33,Gironde,33474,Saint-Selve,42.2,1426.0,55.9,96.7,5,Rassemblement National,486.0,34.1,27,Parti socialiste - Place Publique,202.0,14.2,11,Renaissance,173.0,12.1,4.3,12.1,7.6,7.3,6.4,14.2,
33,Gironde,33475,Saint-Seurin-de-B.,44.2,168.0,54.2,97.1,5,Rassemblement National,67.0,39.9,11,Renaissance,23.0,13.7,18,Les Républicains,20.0,11.9,2.4,13.7,11.9,3.6,4.2,11.3,
33,Gironde,33477,Saint-Seurin-de-Cur.,44.7,285.0,52.2,94.4,5,Rassemblement National,122.0,42.8,27,Parti socialiste - Place Publique,41.0,14.4,11,Renaissance,28.0,9.8,4.2,9.8,4.2,3.5,6.7,14.4,
33,Gironde,33484,Saint-Symphorien,44.1,756.0,54.3,97.2,5,Rassemblement National,316.0,41.8,27,Parti socialiste - Place Publique,96.0,12.7,11,Renaissance,72.0,9.5,3.6,9.5,5.3,3.8,5.0,12.7,
33,Gironde,33486,Saint-Trojan,44.3,147.0,53.8,96.7,5,Rassemblement National,60.0,40.8,27,Parti socialiste - Place Publique,22.0,15.0,11,Renaissance,18.0,12.2,2.7,12.2,2.0,2.0,11.6,15.0,
33,Gironde,33392,Sainte-Croix-du-M.,44.7,337.0,54.2,98.0,5,Rassemblement National,112.0,33.2,27,Parti socialiste - Place Publique,47.0,13.9,11,Renaissance,35.0,10.4,7.4,10.4,7.1,4.2,4.7,13.9,
33,Gironde,33403,Sainte-Foy-la-L.,34.5,57.0,65.5,100.0,3,Reconquête et CNIP,15.0,26.3,5,Rassemblement National,14.0,24.6,11,Renaissance,5.0,8.8,26.3,8.8,8.8,3.5,5.3,7.0,
33,Gironde,33417,Sainte-Hélène,43.3,1297.0,54.5,96.1,5,Rassemblement National,557.0,42.9,27,Parti socialiste - Place Publique,163.0,12.6,11,Renaissance,141.0,10.9,4.0,10.9,3.9,4.2,5.9,12.6,
33,Gironde,33494,Salaunes,43.0,505.0,55.3,97.1,5,Rassemblement National,198.0,39.2,11,Renaissance,69.0,13.7,27,Parti socialiste - Place Publique,67.0,13.3,5.0,13.7,7.1,4.0,5.0,13.3,
33,Gironde,33496,Sallebœuf,39.3,1202.0,59.0,97.1,5,Rassemblement National,369.0,30.7,11,Renaissance,200.0,16.6,27,Parti socialiste - Place Publique,167.0,13.9,4.9,16.6,7.4,5.7,7.7,13.9,
33,Gironde,33498,Salles,44.8,3345.0,53.8,97.5,5,Rassemblement National,1199.0,35.8,27,Parti socialiste - Place Publique,489.0,14.6,11,Renaissance,386.0,11.5,5.3,11.5,5.9,5.9,6.0,14.6,
33,Gironde,33500,Samonac,43.7,181.0,54.2,96.3,5,Rassemblement National,68.0,37.6,27,Parti socialiste - Place Publique,29.0,16.0,50,Résistons,18.0,9.9,7.7,7.2,5.5,3.9,6.6,16.0,
33,Gironde,33501,Saucats,42.1,1447.0,56.5,97.5,5,Rassemblement National,448.0,31.0,27,Parti socialiste - Place Publique,242.0,16.7,11,Renaissance,197.0,13.6,6.2,13.6,7.5,6.7,4.3,16.7,
33,Gironde,33502,Saugon,52.2,178.0,46.5,97.3,5,Rassemblement National,97.0,54.5,11,Renaissance,23.0,12.9,4,La France insoumise,11.0,6.2,3.9,12.9,2.2,2.2,6.2,3.4,
33,Gironde,33503,Saumos,37.5,263.0,60.9,97.4,5,Rassemblement National,88.0,33.5,11,Renaissance,37.0,14.1,27,Parti socialiste - Place Publique,29.0,11.0,3.4,14.1,7.6,6.8,4.2,11.0,
33,Gironde,33504,Sauternes,39.7,333.0,58.2,96.5,5,Rassemblement National,119.0,35.7,11,Renaissance,47.0,14.1,27,Parti socialiste - Place Publique,40.0,12.0,2.7,14.1,6.0,3.3,8.7,12.0,
33,Gironde,33506,Sauveterre-de-Guy.,44.5,818.0,54.7,98.4,5,Rassemblement National,314.0,38.4,27,Parti socialiste - Place Publique,108.0,13.2,11,Renaissance,101.0,12.3,4.8,12.3,7.3,3.3,4.3,13.2,
33,Gironde,33507,Sauviac,35.4,184.0,62.6,96.8,5,Rassemblement National,62.0,33.7,27,Parti socialiste - Place Publique,34.0,18.5,11,Renaissance,23.0,12.5,4.3,12.5,3.3,3.3,5.4,18.5,
33,Gironde,33508,Savignac,35.5,305.0,61.5,95.3,5,Rassemblement National,121.0,39.7,27,Parti socialiste - Place Publique,37.0,12.1,11,Renaissance,32.0,10.5,2.6,10.5,3.6,4.6,6.6,12.1,
33,Gironde,33509,Savignac-de-l'Isle,31.1,282.0,66.4,96.2,5,Rassemblement National,121.0,42.9,27,Parti socialiste - Place Publique,51.0,18.1,11,Renaissance,34.0,12.1,5.7,12.1,7.1,1.8,2.8,18.1,
33,Gironde,33510,Semens,41.4,90.0,55.6,94.7,5,Rassemblement National,38.0,42.2,6,Les Écologistes-EELV,13.0,14.4,27,Parti socialiste - Place Publique,12.0,13.3,1.1,10.0,4.4,14.4,3.3,13.3,
33,Gironde,33511,Sendets,39.0,158.0,58.7,96.3,5,Rassemblement National,78.0,49.4,11,Renaissance,16.0,10.1,27,Parti socialiste - Place Publique,13.0,8.2,3.8,10.1,5.1,4.4,4.4,8.2,
33,Gironde,33512,Sigalens,38.2,169.0,58.7,94.9,5,Rassemblement National,59.0,34.9,27,Parti socialiste - Place Publique,20.0,11.8,11,Renaissance,15.0,8.9,5.9,8.9,6.5,7.7,7.7,11.8,
33,Gironde,33513,Sillas,35.9,48.0,61.5,96.0,5,Rassemblement National,12.0,25.0,11,Renaissance,11.0,22.9,50,Résistons,7.0,14.6,6.2,22.9,4.2,2.1,2.1,10.4,
33,Gironde,33514,Soulac-sur-Mer,42.2,1462.0,56.1,97.1,5,Rassemblement National,475.0,32.5,11,Renaissance,267.0,18.3,27,Parti socialiste - Place Publique,212.0,14.5,6.3,18.3,9.6,3.1,3.5,14.5,
33,Gironde,33515,Soulignac,44.0,188.0,54.8,97.9,5,Rassemblement National,64.0,34.0,27,Parti socialiste - Place Publique,23.0,12.2,11,Renaissance,20.0,10.6,4.3,10.6,6.9,2.7,4.8,12.2,
33,Gironde,33516,Soussac,33.1,83.0,66.9,100.0,5,Rassemblement National,36.0,43.4,11,Renaissance,11.0,13.3,4,La France insoumise,8.0,9.6,1.2,13.3,4.8,1.2,9.6,7.2,
33,Gironde,33517,Soussans,46.6,660.0,52.0,97.3,5,Rassemblement National,324.0,49.1,11,Renaissance,73.0,11.1,27,Parti socialiste - Place Publique,63.0,9.5,3.5,11.1,5.5,3.6,4.7,9.5,
33,Gironde,33365,St-Aignan,31.6,115.0,67.3,98.3,5,Rassemblement National,40.0,34.8,11,Renaissance,22.0,19.1,18,Les Républicains,16.0,13.9,7.0,19.1,13.9,0.9,0.9,12.2,
33,Gironde,33366,St-André-de-Cubzac,49.5,4184.0,49.2,97.4,5,Rassemblement National,1646.0,39.3,27,Parti socialiste - Place Publique,581.0,13.9,11,Renaissance,424.0,10.1,5.4,10.1,5.2,4.4,8.1,13.9,
33,Gironde,33369,St-André-et-A.,37.3,332.0,61.9,98.8,5,Rassemblement National,153.0,46.1,11,Renaissance,41.0,12.3,27,Parti socialiste - Place Publique,30.0,9.0,7.8,12.3,5.7,2.1,4.2,9.0,
33,Gironde,33372,St-Antoine-du-Q.,41.3,26.0,56.5,96.3,5,Rassemblement National,16.0,61.5,50,Résistons,3.0,11.5,33,Parti communiste français,2.0,7.7,3.8,3.8,3.8,0.0,0.0,3.8,
33,Gironde,33373,St-Antoine-sur-l'Isle,38.3,244.0,58.8,95.3,5,Rassemblement National,128.0,52.5,11,Renaissance,24.0,9.8,27,Parti socialiste - Place Publique,19.0,7.8,3.7,9.8,4.5,2.9,4.9,7.8,
33,Gironde,33375,St-Aubin-de-Branne,36.8,183.0,61.2,96.8,5,Rassemblement National,63.0,34.4,27,Parti socialiste - Place Publique,22.0,12.0,18,Les Républicains,21.0,11.5,7.7,9.3,11.5,7.1,6.0,12.0,
33,Gironde,33376,St-Aubin-de-Médoc,37.9,3797.0,61.0,98.2,5,Rassemblement National,916.0,24.1,11,Renaissance,783.0,20.6,27,Parti socialiste - Place Publique,597.0,15.7,5.3,20.6,13.2,5.6,4.4,15.7,
33,Gironde,33377,St-Avit-de-Soulège,29.9,47.0,70.1,100.0,5,Rassemblement National,15.0,31.9,4,La France insoumise,5.0,10.6,27,Parti socialiste - Place Publique,5.0,10.6,0.0,8.5,8.5,8.5,10.6,10.6,
33,Gironde,33378,St-Avit-Saint-Naz.,45.2,600.0,52.7,96.2,5,Rassemblement National,267.0,44.5,27,Parti socialiste - Place Publique,60.0,10.0,3,Reconquête et CNIP,52.0,8.7,8.7,5.7,5.2,3.2,5.5,10.0,
33,Gironde,33379,St-Brice,43.9,106.0,53.5,95.5,5,Rassemblement National,51.0,48.1,11,Renaissance,15.0,14.2,27,Parti socialiste - Place Publique,13.0,12.3,4.7,14.2,4.7,2.8,2.8,12.3,
33,Gironde,33382,St-Christoly-de-Bl.,47.0,720.0,51.6,97.4,5,Rassemblement National,359.0,49.9,11,Renaissance,62.0,8.6,27,Parti socialiste - Place Publique,62.0,8.6,7.8,8.6,4.6,2.5,4.4,8.6,
33,Gironde,33383,St-Christoly-Médoc,43.6,128.0,54.7,97.0,5,Rassemblement National,56.0,43.8,11,Renaissance,16.0,12.5,4,La France insoumise,12.0,9.4,4.7,12.5,3.9,4.7,9.4,6.2,
33,Gironde,33385,St-Christophe-de-D.,50.7,255.0,47.8,97.0,5,Rassemblement National,136.0,53.3,50,Résistons,23.0,9.0,11,Renaissance,21.0,8.2,6.7,8.2,1.6,2.4,3.9,5.1,
33,Gironde,33384,St-Christophe-des-B,37.7,205.0,61.4,98.6,5,Rassemblement National,53.0,25.9,11,Renaissance,37.0,18.0,18,Les Républicains,24.0,11.7,10.2,18.0,11.7,4.9,3.4,9.3,
33,Gironde,33386,St-Cibard,30.3,96.0,66.2,95.0,5,Rassemblement National,34.0,35.4,18,Les Républicains,14.0,14.6,11,Renaissance,13.0,13.5,12.5,13.5,14.6,1.0,1.0,6.2,
33,Gironde,33387,St-Ciers-d'Abzac,55.8,511.0,43.2,97.7,5,Rassemblement National,240.0,47.0,11,Renaissance,55.0,10.8,27,Parti socialiste - Place Publique,55.0,10.8,5.1,10.8,4.5,3.7,5.9,10.8,
33,Gironde,33391,St-Côme,41.6,136.0,56.0,95.8,5,Rassemblement National,44.0,32.4,4,La France insoumise,17.0,12.5,11,Renaissance,17.0,12.5,7.4,12.5,6.6,2.9,12.5,5.9,
